CharPathIndex,Path,K2001 Merkmalsnummer,K2006 Dokumentationspflicht,K2021 Berechnungsvorschrift,K2022 Anzahl Nachkommastellen,K2100 Sollwert,K2101 Nennmaß,K2110 Unterer Toleranz,K2111 Oberer Toleranz,K2120 Art der Grenze unten,K2342 Messmodul,K2343 Messpunktrolle,K2540 X-Richtung,K2541 Y-Richtung,K2542 Z-Richtung,K2543 X-Position,K2544 Y-Position,K2545 Z-Position,K2570 Kategorie,K2571 Funktionsbereich,K2580 PBMS-Punkt,K2581 Inline-Punkt,K2582 Symmetrisch,K2583 Manuelle Toleranzeingabe,K12004 Merkmalsart,K12010 Merkmalstyp,K12360 Messpunktverknüpfung,K12361 Verknüpfungstyp,K13001 Text 1,K13002 Text 2,K13003 Text 3,K13010 Messprogramm,K13011 Schnittebene,K13012 FMK-Kennung,K13013 Toleranzkette,K13014 Messprinzip
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0132_L_BA/NLSWA0132_L_BA.Y",,"1",,,"-781.152","0","-1","1","","Rueckleuchtenbereich","7","0.2125928","-0.8467588","0.4876512","3538.234","-781.152","543.156","3","0","0","1","1","0","0",,"NLSWA0132_L_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.17",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0132_L_BA/NLSWA0132_L_BA.Z",,"1",,,"543.156","0","-1","1","","Rueckleuchtenbereich","7","0.2125928","-0.8467588","0.4876512","3538.234","-781.152","543.156","3","0","0","1","1","0","0",,"NLSWA0132_L_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.17",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0132_L_BA/NLSWA0132_L_BA.N",,"1",,,"0","0","-1","1","","Rueckleuchtenbereich","7","0.2125928","-0.8467588","0.4876512","3538.234","-781.152","543.156","3","0","0","1","1","0","0",,"NLSWA0132_L_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.17",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0140_H_BA",,"0",,,,,,,"","Rueckleuchtenbereich","7","0.8627941","-0.3184212","0.3926757","3670.94","-598.018","563.81","3","0","0","1","1","0","0","Point","NLSWA0140_H_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0140_H_BA/NLSWA0140_H_BA.X",,"1",,,"3670.94","0","-1","1","","Rueckleuchtenbereich","7","0.8627941","-0.3184212","0.3926757","3670.94","-598.018","563.81","3","0","0","1","1","0","0",,"NLSWA0140_H_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0140_H_BA/NLSWA0140_H_BA.Y",,"1",,,"-598.018","0","-1","1","","Rueckleuchtenbereich","7","0.8627941","-0.3184212","0.3926757","3670.94","-598.018","563.81","3","0","0","1","1","0","0",,"NLSWA0140_H_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0140_H_BA/NLSWA0140_H_BA.Z",,"1",,,"563.81","0","-1","1","","Rueckleuchtenbereich","7","0.8627941","-0.3184212","0.3926757","3670.94","-598.018","563.81","3","0","0","1","1","0","0",,"NLSWA0140_H_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0140_H_BA/NLSWA0140_H_BA.N",,"1",,,"0","0","-1","1","","Rueckleuchtenbereich","7","0.8627941","-0.3184212","0.3926757","3670.94","-598.018","563.81","3","0","0","1","1","0","0",,"NLSWA0140_H_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0141_U_BA",,"0",,,,,,,"","Rueckleuchtenbereich","8","0.0679161","-0.0741336","-0.9949329","3667.268","-596.801","558.929","3","0","0","1","1","0","0","Point","NLSWA0140_H_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0141_U_BA/NLSWA0141_U_BA.Z",,"1",,,"558.929","0","-1","1","","Rueckleuchtenbereich","8","0.0679161","-0.0741336","-0.9949329","3667.268","-596.801","558.929","3","0","0","1","1","0","0",,"NLSWA0140_H_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0116_R_BA",,"0",,,,,,,"","Rueckleuchtenbereich","7","0.186468","0.9760382","0.1121561","3276.561","890.803","293.922","3","0","0","1","1","0","0","Point","NRSWA0116_R_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.14",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0116_R_BA/NRSWA0116_R_BA.Y",,"1",,,"890.803","0","-1","1","","Rueckleuchtenbereich","7","0.186468","0.9760382","0.1121561","3276.561","890.803","293.922","3","0","0","1","1","0","0",,"NRSWA0116_R_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.14",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0117_U_BA",,"0",,,,,,,"","Rueckleuchtenbereich","8","0.6955006","0.0552469","-0.7163983","3283.858","885.676","284.512","3","0","0","1","1","0","0","Point","NRSWA0116_R_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.14",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0117_U_BA/NRSWA0117_U_BA.X",,"1",,,"3283.858","0","-1","1","","Rueckleuchtenbereich","8","0.6955006","0.0552469","-0.7163983","3283.858","885.676","284.512","3","0","0","1","1","0","0",,"NRSWA0116_R_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.14",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0117_U_BA/NRSWA0117_U_BA.Z",,"1",,,"284.512","0","-1","1","","Rueckleuchtenbereich","8","0.6955006","0.0552469","-0.7163983","3283.858","885.676","284.512","3","0","0","1","1","0","0",,"NRSWA0116_R_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.14",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0117_U_BA/NRSWA0117_U_BA.N",,"1",,,"0","0","-1","1","","Rueckleuchtenbereich","8","0.6955006","0.0552469","-0.7163983","3283.858","885.676","284.512","3","0","0","1","1","0","0",,"NRSWA0116_R_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.14",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0124_R_BA",,"0",,,,,,,"","Rueckleuchtenbereich","7","0.3852571","0.9225814","-0.020505","3441.717","834.946","438.811","3","0","0","0","1","0","0","Point","NRSWA0124_R_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.16",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0124_R_BA/NRSWA0124_R_BA.X",,"1",,,"3441.717","0","-1","1","","Rueckleuchtenbereich","7","0.3852571","0.9225814","-0.020505","3441.717","834.946","438.811","3","0","0","0","1","0","0",,"NRSWA0124_R_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.16",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0124_R_BA/NRSWA0124_R_BA.Y",,"1",,,"834.946","0","-1","1","","Rueckleuchtenbereich","7","0.3852571","0.9225814","-0.020505","3441.717","834.946","438.811","3","0","0","0","1","0","0",,"NRSWA0124_R_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.16",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0124_R_BA/NRSWA0124_R_BA.Z",,"0",,,"438.811","0","-1","1","","Rueckleuchtenbereich","7","0.3852571","0.9225814","-0.020505","3441.717","834.946","438.811","3","0","0","0","1","0","0",,"NRSWA0124_R_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.16",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0124_R_BA/NRSWA0124_R_BA.N",,"1",,,"0","0","-1","1","","Rueckleuchtenbereich","7","0.3852571","0.9225814","-0.020505","3441.717","834.946","438.811","3","0","0","0","1","0","0",,"NRSWA0124_R_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.16",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0125_U_BA",,"0",,,,,,,"","Rueckleuchtenbereich","8","0.6917297","0.0552334","-0.720041","3443.374","830.069","434.934","3","0","0","1","1","0","0","Point","NRSWA0124_R_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.16",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0125_U_BA/NRSWA0125_U_BA.X",,"1",,,"3443.374","0","-1","1","","Rueckleuchtenbereich","8","0.6917297","0.0552334","-0.720041","3443.374","830.069","434.934","3","0","0","1","1","0","0",,"NRSWA0124_R_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.16",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0125_U_BA/NRSWA0125_U_BA.Z",,"1",,,"434.934","0","-1","1","","Rueckleuchtenbereich","8","0.6917297","0.0552334","-0.720041","3443.374","830.069","434.934","3","0","0","1","1","0","0",,"NRSWA0124_R_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.16",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0125_U_BA/NRSWA0125_U_BA.N",,"1",,,"0","0","-1","1","","Rueckleuchtenbereich","8","0.6917297","0.0552334","-0.720041","3443.374","830.069","434.934","3","0","0","1","1","0","0",,"NRSWA0124_R_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.16",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0132_R_BA",,"0",,,,,,,"","Rueckleuchtenbereich","7","0.2125928","0.8467588","0.4876512","3538.234","781.152","543.156","3","0","0","1","1","0","0","Point","NRSWA0132_R_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.17",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0132_R_BA/NRSWA0132_R_BA.Y",,"1",,,"781.152","0","-1","1","","Rueckleuchtenbereich","7","0.2125928","0.8467588","0.4876512","3538.234","781.152","543.156","3","0","0","1","1","0","0",,"NRSWA0132_R_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.17",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0132_R_BA/NRSWA0132_R_BA.Z",,"1",,,"543.156","0","-1","1","","Rueckleuchtenbereich","7","0.2125928","0.8467588","0.4876512","3538.234","781.152","543.156","3","0","0","1","1","0","0",,"NRSWA0132_R_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.17",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0132_R_BA/NRSWA0132_R_BA.N",,"1",,,"0","0","-1","1","","Rueckleuchtenbereich","7","0.2125928","0.8467588","0.4876512","3538.234","781.152","543.156","3","0","0","1","1","0","0",,"NRSWA0132_R_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.17",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0140_H_BA",,"0",,,,,,,"","Rueckleuchtenbereich","7","0.8627941","0.3184212","0.3926757","3670.94","598.018","563.81","3","0","0","1","1","0","0","Point","NRSWA0140_H_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0140_H_BA/NRSWA0140_H_BA.X",,"1",,,"3670.94","0","-1","1","","Rueckleuchtenbereich","7","0.8627941","0.3184212","0.3926757","3670.94","598.018","563.81","3","0","0","1","1","0","0",,"NRSWA0140_H_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0140_H_BA/NRSWA0140_H_BA.Y",,"1",,,"598.018","0","-1","1","","Rueckleuchtenbereich","7","0.8627941","0.3184212","0.3926757","3670.94","598.018","563.81","3","0","0","1","1","0","0",,"NRSWA0140_H_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0140_H_BA/NRSWA0140_H_BA.Z",,"1",,,"563.81","0","-1","1","","Rueckleuchtenbereich","7","0.8627941","0.3184212","0.3926757","3670.94","598.018","563.81","3","0","0","1","1","0","0",,"NRSWA0140_H_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0140_H_BA/NRSWA0140_H_BA.N",,"1",,,"0","0","-1","1","","Rueckleuchtenbereich","7","0.8627941","0.3184212","0.3926757","3670.94","598.018","563.81","3","0","0","1","1","0","0",,"NRSWA0140_H_BA","0","Formpunkt 1",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0141_U_BA",,"0",,,,,,,"","Rueckleuchtenbereich","8","0.0679161","0.0741336","-0.9949329","3667.268","596.801","558.929","3","0","0","1","1","0","0","Point","NRSWA0140_H_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0141_U_BA/NRSWA0141_U_BA.Z",,"1",,,"558.929","0","-1","1","","Rueckleuchtenbereich","8","0.0679161","0.0741336","-0.9949329","3667.268","596.801","558.929","3","0","0","1","1","0","0",,"NRSWA0140_H_BA","0","Formpunkt 2",,,"SWA_A3_M8110AU583","Plane.19",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSLA0001_H_GA",,"0",,,,,,,"","SLA_ANB_LEUCHTE","0","1","-2E-07","0","3540","-541","506","3","0","0","0","1","0","0","Hexagon",,"0",,,"RPS_003_Fx","SLA_A3_M8110AU583 SLA_FI_M9330AU583 SLA_SA_M5930AU583",,,,"70"
"3","/AU583/Inline/SGR Aufbau 3/NLSLA0001_H_GA/NLSLA0001_H_GA.X",,"1",,,"3540","0","-1","1","","SLA_ANB_LEUCHTE","0","1","-2E-07","0","3540","-541","506","3","0","0","0","1","0","0",,,"0",,,"RPS_003_Fx","SLA_A3_M8110AU583 SLA_FI_M9330AU583 SLA_SA_M5930AU583",,,,"70"
"3","/AU583/Inline/SGR Aufbau 3/NLSLA0001_H_GA/NLSLA0001_H_GA.Y",,"1",,,"-541","0","-1","1","","SLA_ANB_LEUCHTE","0","1","-2E-07","0","3540","-541","506","3","0","0","0","1","0","0",,,"0",,,"RPS_003_Fx","SLA_A3_M8110AU583 SLA_FI_M9330AU583 SLA_SA_M5930AU583",,,,"70"
"3","/AU583/Inline/SGR Aufbau 3/NLSLA0001_H_GA/NLSLA0001_H_GA.Z",,"1",,,"506","0","-1","1","","SLA_ANB_LEUCHTE","0","1","-2E-07","0","3540","-541","506","3","0","0","0","1","0","0",,,"0",,,"RPS_003_Fx","SLA_A3_M8110AU583 SLA_FI_M9330AU583 SLA_SA_M5930AU583",,,,"70"
"3","/AU583/Inline/SGR Aufbau 3/NRSLA0001_H_GA",,"0",,,,,,,"","SLA_ANB_LEUCHTE","0","1","2E-07","0","3540","541","506","3","0","0","0","1","0","0","Hexagon",,"0",,,"RPS_003_Fx","SLA_A3_M8110AU583 SLA_FI_M9330AU583 SLA_SA_M5930AU583",,,,"70"
"3","/AU583/Inline/SGR Aufbau 3/NRSLA0001_H_GA/NRSLA0001_H_GA.X",,"1",,,"3540","0","-1","1","","SLA_ANB_LEUCHTE","0","1","2E-07","0","3540","541","506","3","0","0","0","1","0","0",,,"0",,,"RPS_003_Fx","SLA_A3_M8110AU583 SLA_FI_M9330AU583 SLA_SA_M5930AU583",,,,"70"
"3","/AU583/Inline/SGR Aufbau 3/NRSLA0001_H_GA/NRSLA0001_H_GA.Y",,"1",,,"541","0","-1","1","","SLA_ANB_LEUCHTE","0","1","2E-07","0","3540","541","506","3","0","0","0","1","0","0",,,"0",,,"RPS_003_Fx","SLA_A3_M8110AU583 SLA_FI_M9330AU583 SLA_SA_M5930AU583",,,,"70"
"3","/AU583/Inline/SGR Aufbau 3/NRSLA0001_H_GA/NRSLA0001_H_GA.Z",,"1",,,"506","0","-1","1","","SLA_ANB_LEUCHTE","0","1","2E-07","0","3540","541","506","3","0","0","0","1","0","0",,,"0",,,"RPS_003_Fx","SLA_A3_M8110AU583 SLA_FI_M9330AU583 SLA_SA_M5930AU583",,,,"70"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0085_V_BA",,"0",,,,,,,"","Umriss_Buendigkeit","8","-0.9695239","-0.0502358","0.2397908","2514.031","-877.937","571.924","3","0","0","1","1","0","0","Point","NLSWA0084_L_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0085_V_BA/NLSWA0085_V_BA.X",,"1",,,"2514.031","0","-1","1","","Umriss_Buendigkeit","8","-0.9695239","-0.0502358","0.2397908","2514.031","-877.937","571.924","3","0","0","1","1","0","0",,"NLSWA0084_L_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0096_L_BA",,"0",,,,,,,"","Umriss_Buendigkeit","7","-0.0748519","-0.9928442","-0.0930454","2278.761","-934.764","143.802","3","0","0","1","1","0","0","Point","NLSWA0096_L_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0096_L_BA/NLSWA0096_L_BA.Y",,"1",,,"-934.764","0","-1","1","","Umriss_Buendigkeit","7","-0.0748519","-0.9928442","-0.0930454","2278.761","-934.764","143.802","3","0","0","1","1","0","0",,"NLSWA0096_L_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0097_V_BA",,"0",,,,,,,"","Umriss_Buendigkeit","8","-0.8589134","-0.0864175","0.5047768","2275.008","-930.433","146.646","3","0","0","1","1","0","0","Point","NLSWA0096_L_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0097_V_BA/NLSWA0097_V_BA.X",,"1",,,"2275.008","0","-1","1","","Umriss_Buendigkeit","8","-0.8589134","-0.0864175","0.5047768","2275.008","-930.433","146.646","3","0","0","1","1","0","0",,"NLSWA0096_L_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0097_V_BA/NLSWA0097_V_BA.Z",,"1",,,"146.646","0","-1","1","","Umriss_Buendigkeit","8","-0.8589134","-0.0864175","0.5047768","2275.008","-930.433","146.646","3","0","0","1","1","0","0",,"NLSWA0096_L_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0097_V_BA/NLSWA0097_V_BA.N",,"1",,,"0","0","-1","1","","Umriss_Buendigkeit","8","-0.8589134","-0.0864175","0.5047768","2275.008","-930.433","146.646","3","0","0","1","1","0","0",,"NLSWA0096_L_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0084_R_BA",,"0",,,,,,,"","Umriss_Buendigkeit","7","-0.0163154","0.8847501","0.4657799","2518.821","882.114","573.076","3","0","0","1","1","0","0","Point","NRSWA0084_R_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0084_R_BA/NRSWA0084_R_BA.Y",,"1",,,"882.114","0","-1","1","","Umriss_Buendigkeit","7","-0.0163154","0.8847501","0.4657799","2518.821","882.114","573.076","3","0","0","1","1","0","0",,"NRSWA0084_R_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0084_R_BA/NRSWA0084_R_BA.Z",,"1",,,"573.076","0","-1","1","","Umriss_Buendigkeit","7","-0.0163154","0.8847501","0.4657799","2518.821","882.114","573.076","3","0","0","1","1","0","0",,"NRSWA0084_R_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0084_R_BA/NRSWA0084_R_BA.N",,"1",,,"0","0","-1","1","","Umriss_Buendigkeit","7","-0.0163154","0.8847501","0.4657799","2518.821","882.114","573.076","3","0","0","1","1","0","0",,"NRSWA0084_R_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0085_V_BA",,"0",,,,,,,"","Umriss_Buendigkeit","8","-0.9695239","0.0502358","0.2397908","2514.031","877.937","571.924","3","0","0","1","1","0","0","Point","NRSWA0084_R_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0085_V_BA/NRSWA0085_V_BA.X",,"1",,,"2514.031","0","-1","1","","Umriss_Buendigkeit","8","-0.9695239","0.0502358","0.2397908","2514.031","877.937","571.924","3","0","0","1","1","0","0",,"NRSWA0084_R_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0096_R_BA",,"0",,,,,,,"","Umriss_Buendigkeit","7","-0.0748519","0.9928442","-0.0930454","2278.761","934.764","143.802","3","0","0","1","1","0","0","Point","NRSWA0096_R_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0096_R_BA/NRSWA0096_R_BA.Y",,"1",,,"934.764","0","-1","1","","Umriss_Buendigkeit","7","-0.0748519","0.9928442","-0.0930454","2278.761","934.764","143.802","3","0","0","1","1","0","0",,"NRSWA0096_R_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0097_V_BA",,"0",,,,,,,"","Umriss_Buendigkeit","8","-0.8589134","0.0864175","0.5047768","2275.008","930.433","146.646","3","0","0","1","1","0","0","Point","NRSWA0096_R_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0097_V_BA/NRSWA0097_V_BA.X",,"1",,,"2275.008","0","-1","1","","Umriss_Buendigkeit","8","-0.8589134","0.0864175","0.5047768","2275.008","930.433","146.646","3","0","0","1","1","0","0",,"NRSWA0096_R_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0097_V_BA/NRSWA0097_V_BA.Z",,"1",,,"146.646","0","-1","1","","Umriss_Buendigkeit","8","-0.8589134","0.0864175","0.5047768","2275.008","930.433","146.646","3","0","0","1","1","0","0",,"NRSWA0096_R_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NRSWA0097_V_BA/NRSWA0097_V_BA.N",,"1",,,"0","0","-1","1","","Umriss_Buendigkeit","8","-0.8589134","0.0864175","0.5047768","2275.008","930.433","146.646","3","0","0","1","1","0","0",,"NRSWA0096_R_BA","0","Formpunkt 2",,,"SWA_A3_M7510AU583","Plane.8",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0084_L_BA",,"0",,,,,,,"","Umriss_Buendigkeit_SWA","7","-0.0163154","-0.8847501","0.4657799","2518.821","-882.114","573.076","3","0","0","1","1","0","0","Point","NLSWA0084_L_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0084_L_BA/NLSWA0084_L_BA.X",,"0",,,"2518.821","0","-1","1","","Umriss_Buendigkeit_SWA","7","-0.0163154","-0.8847501","0.4657799","2518.821","-882.114","573.076","3","0","0","1","1","0","0",,"NLSWA0084_L_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0084_L_BA/NLSWA0084_L_BA.Y",,"1",,,"-882.114","0","-1","1","","Umriss_Buendigkeit_SWA","7","-0.0163154","-0.8847501","0.4657799","2518.821","-882.114","573.076","3","0","0","1","1","0","0",,"NLSWA0084_L_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0084_L_BA/NLSWA0084_L_BA.Z",,"1",,,"573.076","0","-1","1","","Umriss_Buendigkeit_SWA","7","-0.0163154","-0.8847501","0.4657799","2518.821","-882.114","573.076","3","0","0","1","1","0","0",,"NLSWA0084_L_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
"3","/AU583/Inline/SGR Aufbau 3/NLSWA0084_L_BA/NLSWA0084_L_BA.N",,"1",,,"0","0","-1","1","","Umriss_Buendigkeit_SWA","7","-0.0163154","-0.8847501","0.4657799","2518.821","-882.114","573.076","3","0","0","1","1","0","0",,"NLSWA0084_L_BA","0","Formpunkt 1",,,"SWA_A3_M7510AU583","Plane.5",,,"4"
